Labels,Title,State,Date,URL,Author
prio_high,General parsing framework for MRW-XML,closed,2016-06-16,https://github.com/openbmc/openbmc/issues/374,williamspatrick
prio_medium,Fan control - Air cool vs Water cool policies.,open,2016-06-15,https://github.com/openbmc/openbmc/issues/370,williamspatrick
,Add witherspoon machine to tree,closed,2016-06-15,https://github.com/openbmc/openbmc/issues/367,shenki
prio_high,Boot on AST2500 EVB,closed,2016-06-15,https://github.com/openbmc/openbmc/issues/366,kc8apf
,Core - Yocto or openBMC recipes,closed,2016-06-14,https://github.com/openbmc/openbmc/issues/365,williamspatrick
Epic,Core - Kernel and u-boot,open,2016-06-14,https://github.com/openbmc/openbmc/issues/364,williamspatrick
Epic,UI,open,2016-06-14,https://github.com/openbmc/openbmc/issues/363,anoo1
Epic,UI - SOL,open,2016-06-14,https://github.com/openbmc/openbmc/issues/362,anoo1
Epic,UI - Web UI,open,2016-06-14,https://github.com/openbmc/openbmc/issues/361,anoo1
Epic,UI - IPMI,open,2016-06-14,https://github.com/openbmc/openbmc/issues/360,anoo1
Epic,UI - Out of Box,open,2016-06-14,https://github.com/openbmc/openbmc/issues/359,anoo1
Epic,Security,open,2016-06-14,https://github.com/openbmc/openbmc/issues/358,anoo1
Epic,Security - PNOR read/write via IPMI,open,2016-06-14,https://github.com/openbmc/openbmc/issues/357,anoo1
Epic,Security - BMC Image Signing,open,2016-06-14,https://github.com/openbmc/openbmc/issues/356,anoo1
Epic,RAS / MFG,open,2016-06-14,https://github.com/openbmc/openbmc/issues/355,anoo1
Epic,RAS / MFG - Manufacturing / Characterization,open,2016-06-14,https://github.com/openbmc/openbmc/issues/354,anoo1
Epic,RAS / MFG - LEDS,open,2016-06-14,https://github.com/openbmc/openbmc/issues/353,anoo1
Epic,RAS / MFG - SEL,open,2016-06-14,https://github.com/openbmc/openbmc/issues/352,anoo1
Epic,Core - Migrate existing code to new Core infrastructure,open,2016-06-14,https://github.com/openbmc/openbmc/issues/351,williamspatrick
Epic,Power / Cooling,open,2016-06-14,https://github.com/openbmc/openbmc/issues/350,anoo1
Epic,Core - Advanced Code Update,open,2016-06-14,https://github.com/openbmc/openbmc/issues/349,williamspatrick
Epic,Core - Data Driven Design,open,2016-06-14,https://github.com/openbmc/openbmc/issues/348,williamspatrick
Epic,Power / Cooling - Misc Power Features,open,2016-06-14,https://github.com/openbmc/openbmc/issues/347,anoo1
Epic,Power / Cooling - EPOW,open,2016-06-14,https://github.com/openbmc/openbmc/issues/346,anoo1
Epic,Power / Cooling - OCC Interface,open,2016-06-14,https://github.com/openbmc/openbmc/issues/345,anoo1
prio_medium,Implement debug data collection services.,open,2016-06-14,https://github.com/openbmc/openbmc/issues/344,williamspatrick
Epic,Power / Cooling - Power Limit / Capping,open,2016-06-14,https://github.com/openbmc/openbmc/issues/343,anoo1
"Epic, prio_high",Implement Error / Event Manager,open,2016-06-14,https://github.com/openbmc/openbmc/issues/342,williamspatrick
prio_high,Implement Trace / Logging API,closed,2016-06-14,https://github.com/openbmc/openbmc/issues/341,williamspatrick
prio_high,Design Error / Event Creation Mechanism,closed,2016-06-14,https://github.com/openbmc/openbmc/issues/340,williamspatrick
Epic,Base Function,open,2016-06-14,https://github.com/openbmc/openbmc/issues/339,anoo1
prio_high,Define Error / Event Structure,closed,2016-06-14,https://github.com/openbmc/openbmc/issues/338,williamspatrick
Epic,Base Function - VPD,open,2016-06-14,https://github.com/openbmc/openbmc/issues/337,anoo1
prio_high,Define Trace / Logging API,closed,2016-06-14,https://github.com/openbmc/openbmc/issues/336,williamspatrick
Epic,Base Function - Code Update,closed,2016-06-14,https://github.com/openbmc/openbmc/issues/335,anoo1
Epic,Base Function - System Serial Number,open,2016-06-14,https://github.com/openbmc/openbmc/issues/334,anoo1
Epic,Core - Error and Trace Interfaces,open,2016-06-14,https://github.com/openbmc/openbmc/issues/333,williamspatrick
Epic,Base Function - Real Time Clock,open,2016-06-14,https://github.com/openbmc/openbmc/issues/332,anoo1
Epic,Core,open,2016-06-14,https://github.com/openbmc/openbmc/issues/329,williamspatrick
Epic,Base Function - Reboot,open,2016-06-14,https://github.com/openbmc/openbmc/issues/328,anoo1
Epic,Core - DBus Bindings for C++14 ,open,2016-06-14,https://github.com/openbmc/openbmc/issues/327,williamspatrick
prio_high,Concurrent pflash build can fail,closed,2016-06-14,https://github.com/openbmc/openbmc/issues/325,amboar
,PreTag: [System - barreleye Build - 20160610155319 ]  Set PowerCap,closed,2016-06-13,https://github.com/openbmc/openbmc/issues/322,gkeishin
,PreTag: [System - barreleye Build - 20160610155319 ]  Set Sensor Boot progress,closed,2016-06-13,https://github.com/openbmc/openbmc/issues/321,gkeishin
,PreTag: [System - barreleye  Build - 20160610155319 ] Disable Syslog,closed,2016-06-13,https://github.com/openbmc/openbmc/issues/320,gkeishin
prio_medium,Replace hard-coded service name with call to ObjectMapper,closed,2016-06-12,https://github.com/openbmc/openbmc/issues/319,anoo1
prio_low,Create an ast2400 evaluation board machine,open,2016-06-10,https://github.com/openbmc/openbmc/issues/317,bradbishop
prio_medium,Firestone / Garrison - Hold PCI resets until the processor takes over,closed,2016-06-07,https://github.com/openbmc/openbmc/issues/315,anoo1
"enhancement, prio_medium",Always enable both watchdogs,open,2016-06-06,https://github.com/openbmc/openbmc/issues/314,mdmillerii
,PreTag 0.8 Centaur0 not Present - Is this System Dependent Use case Test,closed,2016-05-31,https://github.com/openbmc/openbmc/issues/311,gkeishin
"bug, prio_high",PreTag 0.8 Testing failure for 'Tests.Test Time.Set Valid System Time',closed,2016-05-30,https://github.com/openbmc/openbmc/issues/310,gkeishin
observation,Pflash hits miscompare  @ 0x01c87600 - Used both May27 and May28 images,closed,2016-05-30,https://github.com/openbmc/openbmc/issues/309,sivassrr
bug,Test Suite: Test Obmcrest: Inconsistency ,closed,2016-05-26,https://github.com/openbmc/openbmc/issues/307,sivassrr
bug,"Test Case: ""Create error log on single FRU""  resulted failed due to Read time out error",closed,2016-05-26,https://github.com/openbmc/openbmc/issues/306,sivassrr
bug,Segfault during reboot,closed,2016-05-24,https://github.com/openbmc/openbmc/issues/300,KennethWilke
bug,MBE error events DIMM number is wrong,closed,2016-05-24,https://github.com/openbmc/openbmc/issues/299,Kenthliu
prio_low,add diagnostic and development tools  ,closed,2016-05-24,https://github.com/openbmc/openbmc/issues/298,legoater
prio_high,Add P9 platform to openbmc,closed,2016-05-23,https://github.com/openbmc/openbmc/issues/296,anoo1
prio_low,Flashing takes a really long time,open,2016-05-21,https://github.com/openbmc/openbmc/issues/295,shenki
,Flashing BMC via /run/initramfs : No way to monitor if firmware update fails ,closed,2016-05-20,https://github.com/openbmc/openbmc/issues/293,agangidi53
,Fan Control fails to set Fan speed to safe setting during Reboot / Firmware Update,open,2016-05-20,https://github.com/openbmc/openbmc/issues/292,agangidi53
,PreTag 0.8 Testing failure for 'user/group authentication',closed,2016-05-19,https://github.com/openbmc/openbmc/issues/290,causten
,PreTag 0.8 Testing failure for 'Set System Time after setting epoch time',closed,2016-05-19,https://github.com/openbmc/openbmc/issues/289,causten
,PreTag 0.8 Testing failure for 'Get OCC Status',closed,2016-05-19,https://github.com/openbmc/openbmc/issues/288,causten
,PreTag 0.8 Testing failure for 'get names /',closed,2016-05-19,https://github.com/openbmc/openbmc/issues/287,causten
,PreTag 0.8 Testing failure for 'Set IP address on valid Interface',closed,2016-05-19,https://github.com/openbmc/openbmc/issues/286,causten
,PreTag 0.8 Testing failure for 'Blink Slow the Identify LED',closed,2016-05-19,https://github.com/openbmc/openbmc/issues/285,causten
,PreTag 0.8 Testing failure for 'Verify system vpd properties',closed,2016-05-19,https://github.com/openbmc/openbmc/issues/284,causten
,PreTag 0.8 Testing failure for 'minimal fan inventory',closed,2016-05-19,https://github.com/openbmc/openbmc/issues/283,causten
,PreTag 0.8 Testing failure for 'Set the boot flags with string',closed,2016-05-19,https://github.com/openbmc/openbmc/issues/282,causten
,PreTag 0.8 Testing failure for 'Set the power with greater then MAX_POWER_VALUE',closed,2016-05-19,https://github.com/openbmc/openbmc/issues/281,causten
,PreTag 0.8 Testing failure for 'Set the power with string of characters',closed,2016-05-19,https://github.com/openbmc/openbmc/issues/280,causten
"enhancement, prio_high",Add checkstop sensor to non-Barreleye platforms,closed,2016-05-19,https://github.com/openbmc/openbmc/issues/278,anoo1
prio_medium,Implement user roles,open,2016-05-16,https://github.com/openbmc/openbmc/issues/273,anoo1
prio_medium,Define autorestart retry limit and recovery for phosphor processes,open,2016-05-16,https://github.com/openbmc/openbmc/issues/272,anoo1
enhancement,Add a cap to number of event logs,closed,2016-05-10,https://github.com/openbmc/openbmc/issues/268,anoo1
"enhancement, prio_medium",Implement IPMI Network Settings Override,closed,2016-05-09,https://github.com/openbmc/openbmc/issues/267,anoo1
"enhancement, prio_medium",Openbmc Web Frontend,open,2016-05-09,https://github.com/openbmc/openbmc/issues/266,anoo1
enhancement,Openbmc Redfish Compliant,open,2016-05-09,https://github.com/openbmc/openbmc/issues/265,anoo1
enhancement,Openbmc IPMI 2.0 Compliant,closed,2016-05-09,https://github.com/openbmc/openbmc/issues/264,anoo1
enhancement,BMC Error Reporting Strategy,closed,2016-05-09,https://github.com/openbmc/openbmc/issues/263,anoo1
"enhancement, Epic, prio_medium",Refactor openbmc/skeleton,open,2016-05-09,https://github.com/openbmc/openbmc/issues/262,anoo1
"enhancement, prio_medium",Implement Remote Media Support,open,2016-05-09,https://github.com/openbmc/openbmc/issues/261,anoo1
"enhancement, prio_medium",Implement PAM Authentication,open,2016-05-09,https://github.com/openbmc/openbmc/issues/260,anoo1
"enhancement, prio_medium",Refactor the support for BIOS (PNOR) update to use REST,open,2016-05-09,https://github.com/openbmc/openbmc/issues/259,anoo1
"enhancement, prio_low",Security Feature: Lockdown BMC chip,open,2016-05-09,https://github.com/openbmc/openbmc/issues/258,anoo1
bug,RestAPI curl response 443: connection refuse,closed,2016-05-06,https://github.com/openbmc/openbmc/issues/257,Kenthliu
,BMC build tar ball generation: Missing files for some partitions ,open,2016-04-28,https://github.com/openbmc/openbmc/issues/249,agangidi53
"bitesize, enhancement, prio_high",Do not start the host watchdog when debug_mode is on,closed,2016-04-27,https://github.com/openbmc/openbmc/issues/246,anoo1
"enhancement, prio_high",ipmi failing on dbus communication,closed,2016-04-24,https://github.com/openbmc/openbmc/issues/244,causten
prio_high,PowerState value=[1] blasting in to journald,closed,2016-04-24,https://github.com/openbmc/openbmc/issues/243,causten
prio_high,Highest DIMM temperatur is value xx blasting to journald. ,closed,2016-04-24,https://github.com/openbmc/openbmc/issues/242,causten
"enhancement, prio_medium",Failed to resolve fruid to dbus,closed,2016-04-24,https://github.com/openbmc/openbmc/issues/241,causten
prio_medium, Failed to resolve getPowerState to dbus,closed,2016-04-24,https://github.com/openbmc/openbmc/issues/240,causten
enhancement,Journald showing errors about lookups missing,closed,2016-04-24,https://github.com/openbmc/openbmc/issues/239,causten
"enhancement, prio_medium","modules failing to load at boot, maybe not needed?",closed,2016-04-24,https://github.com/openbmc/openbmc/issues/238,causten
bug,squashfs corruption over time,closed,2016-04-21,https://github.com/openbmc/openbmc/issues/236,shenki
"enhancement, prio_low",TEMPLATECONF doesn't get picked up by oe-setup-builddir,closed,2016-04-20,https://github.com/openbmc/openbmc/issues/235,GHF
enhancement,version_id needs to be exposed via REST,closed,2016-04-18,https://github.com/openbmc/openbmc/issues/234,causten
observation,Host Console broken on Barreleye PVT Server,closed,2016-04-13,https://github.com/openbmc/openbmc/issues/231,agangidi53
,obmc-phosphor-event.bb recipe needs to be updated,closed,2016-04-04,https://github.com/openbmc/openbmc/issues/229,mkumatag
,Merge https://github.com/openbmc/openbmc/pull/214 to master branch,closed,2016-04-04,https://github.com/openbmc/openbmc/issues/228,mkumatag
bug,Re-enable openbmc/obmc-console.,closed,2016-04-01,https://github.com/openbmc/openbmc/issues/226,williamspatrick
"enhancement, prio_low",Add 'ldd' to image.,closed,2016-04-01,https://github.com/openbmc/openbmc/issues/225,williamspatrick
"enhancement, prio_low",Remove ldconfig?,closed,2016-04-01,https://github.com/openbmc/openbmc/issues/224,williamspatrick
"enhancement, prio_medium",Switch to btrfs.,closed,2016-04-01,https://github.com/openbmc/openbmc/issues/223,williamspatrick
"enhancement, prio_low",Shrink systemd package contents.,closed,2016-04-01,https://github.com/openbmc/openbmc/issues/222,williamspatrick
"enhancement, prio_medium",Shrink python package.,open,2016-04-01,https://github.com/openbmc/openbmc/issues/221,williamspatrick
"enhancement, prio_medium",Eliminate glib.,open,2016-04-01,https://github.com/openbmc/openbmc/issues/220,williamspatrick
"bitesize, enhancement, prio_medium",Shrink or eliminate /lib/udev/hwdb.d contents.,closed,2016-04-01,https://github.com/openbmc/openbmc/issues/219,williamspatrick
prio_high,"enumerate is now a keyword, method names should not match",closed,2016-04-01,https://github.com/openbmc/openbmc/issues/218,causten
"bitesize, prio_low",Eventlog service need to use conf file for setting dblog instead of hardcoding the size,closed,2016-03-29,https://github.com/openbmc/openbmc/issues/216,mkumatag
,Ansible errors with OpenBMC,closed,2016-03-17,https://github.com/openbmc/openbmc/issues/209,KennethWilke
,How to biuild a QEMU simulation environment?,closed,2016-03-11,https://github.com/openbmc/openbmc/issues/207,liufujun135
"enhancement, prio_medium",Zombie processes on startup,closed,2016-03-09,https://github.com/openbmc/openbmc/issues/206,KennethWilke
"bitesize, enhancement, prio_medium",Networking:- Ip address validation ,closed,2016-03-07,https://github.com/openbmc/openbmc/issues/202,ratagupt
"enhancement, prio_low",Add debug tools for sdbus in to our environment ,open,2016-03-03,https://github.com/openbmc/openbmc/issues/197,causten
"bug, prio_medium",Power Restoration Policy is not working as expected,closed,2016-03-03,https://github.com/openbmc/openbmc/issues/196,ratagupt
"bug, prio_high",inventory_items error,closed,2016-03-01,https://github.com/openbmc/openbmc/issues/194,KennethWilke
,BMC automatically turns on host,closed,2016-02-26,https://github.com/openbmc/openbmc/issues/192,KennethWilke
,OCC errors on host shutoff,closed,2016-02-25,https://github.com/openbmc/openbmc/issues/191,KennethWilke
bug,Segfault encountered when rebooting,closed,2016-02-25,https://github.com/openbmc/openbmc/issues/190,KennethWilke
bug,bootcount is not changing for failures in Hostboot,closed,2016-02-20,https://github.com/openbmc/openbmc/issues/187,causten
,TESTING: OCC Powercap bad path not posting https 40x,closed,2016-02-19,https://github.com/openbmc/openbmc/issues/186,causten
,TESTING: Fundamental hardware showing Present as False,closed,2016-02-19,https://github.com/openbmc/openbmc/issues/185,causten
"observation, prio_high",ftgmac hitting errors,closed,2016-02-18,https://github.com/openbmc/openbmc/issues/184,causten
,Missing header error when building skeleton_1.0-r1 for Barreleye,closed,2016-02-17,https://github.com/openbmc/openbmc/issues/182,KennethWilke
,valgrind is not installing,closed,2016-02-10,https://github.com/openbmc/openbmc/issues/174,causten
,Serial console is disabled on first boot after persistent filesystem is flashed,closed,2016-01-30,https://github.com/openbmc/openbmc/issues/152,anoo1
"enhancement, prio_high",obmc-rest is using more than 40% of RAM,closed,2016-01-27,https://github.com/openbmc/openbmc/issues/147,shenki
"enhancement, prio_medium",Verify mac addresses are set correctly,closed,2016-01-18,https://github.com/openbmc/openbmc/issues/137,shenki
"enhancement, prio_low",wget does not work,open,2016-01-14,https://github.com/openbmc/openbmc/issues/135,shenki
"bug, prio_high",DNS not configured on boot,closed,2016-01-14,https://github.com/openbmc/openbmc/issues/134,shenki
,Fails to boot host on palmetto,closed,2016-01-13,https://github.com/openbmc/openbmc/issues/132,shenki
"enhancement, prio_low",palmetto build still tries to build qemu,open,2016-01-07,https://github.com/openbmc/openbmc/issues/128,jk-ozlabs
"enhancement, prio_low",os-release is not updated after change to git repository,open,2015-12-18,https://github.com/openbmc/openbmc/issues/124,bradbishop
,SDK build fails on ppc64le,closed,2015-12-15,https://github.com/openbmc/openbmc/issues/122,agangidi53
"observation, prio_high",u-boot: NCSI stops working,closed,2015-12-08,https://github.com/openbmc/openbmc/issues/118,cyrilbur-ibm
,Missing cool tools,closed,2015-12-07,https://github.com/openbmc/openbmc/issues/117,causten
,Create dropbear key on boot.,closed,2015-12-01,https://github.com/openbmc/openbmc/issues/109,williamspatrick
,linux: WARN on boot in networking code ,closed,2015-12-01,https://github.com/openbmc/openbmc/issues/107,shenki
,ELF relocations in build... bad?,closed,2015-11-27,https://github.com/openbmc/openbmc/issues/105,causten
"enhancement, prio_high",Ensure all tools are building with -Wall,closed,2015-11-26,https://github.com/openbmc/openbmc/issues/104,shenki
enhancement,Package pflash,closed,2015-11-26,https://github.com/openbmc/openbmc/issues/103,shenki
,Candidate3 driver failing to create a network,closed,2015-11-25,https://github.com/openbmc/openbmc/issues/101,causten
"enhancement, prio_medium",Clock management.,closed,2015-11-23,https://github.com/openbmc/openbmc/issues/98,williamspatrick
,ps from petitboot has over 4000 processes,closed,2015-11-20,https://github.com/openbmc/openbmc/issues/94,causten
"bug, prio_medium","Presence Detect failing on things that exist fans, system, chassis",closed,2015-11-20,https://github.com/openbmc/openbmc/issues/93,causten
,Every core and dimm not populated shows fault,closed,2015-11-20,https://github.com/openbmc/openbmc/issues/92,causten
,Review Centaur VPD for accuracy ,closed,2015-11-20,https://github.com/openbmc/openbmc/issues/91,causten
,No VPD for system or chassis,closed,2015-11-20,https://github.com/openbmc/openbmc/issues/90,causten
,Add fallback version information for building outside git,closed,2015-11-13,https://github.com/openbmc/openbmc/issues/81,bradbishop
"enhancement, prio_high",Add device trees to correct phosphor layer.,open,2015-11-01,https://github.com/openbmc/openbmc/issues/56,williamspatrick
,sdk failes to compile against palmetto,closed,2015-10-29,https://github.com/openbmc/openbmc/issues/46,causten
"enhancement, prio_high",Add kernel config to board layers,closed,2015-10-27,https://github.com/openbmc/openbmc/issues/41,shenki
,Can not build image.,closed,2015-10-23,https://github.com/openbmc/openbmc/issues/35,Kenthliu
,Need to pass the correct argument to system manager for Barreleye,closed,2015-10-22,https://github.com/openbmc/openbmc/issues/34,bradbishop
,can't include i2c-tools without perl,closed,2015-10-21,https://github.com/openbmc/openbmc/issues/29,nkskjames
,stdout not captured in journald log for subprocesses of system_manager,closed,2015-10-21,https://github.com/openbmc/openbmc/issues/28,nkskjames
,reboot -f hang,closed,2015-10-19,https://github.com/openbmc/openbmc/issues/20,bradbishop
enhancement,u-boot fixes for palmetto,closed,2015-10-16,https://github.com/openbmc/openbmc/issues/18,shenki
"enhancement, prio_high",Unable to boot using GCC 5.2.0,closed,2015-10-01,https://github.com/openbmc/openbmc/issues/10,bradbishop
